country_or_area,year,value,category
Canada,1992,2557.11664866899,sf6
Canada,1991,3685.24324099416,sf6
Canada,1990,3225.92610471538,sf6
Croatia,2014,6.8416872,sf6
Croatia,2013,6.1533552,sf6
Croatia,2012,9.2067312,sf6
Croatia,2011,9.3654192,sf6
Croatia,2010,8.9507328,sf6
Croatia,2009,8.02796094,sf6
Croatia,2008,11.976086365836,sf6
Croatia,2007,13.049277553896,sf6
Croatia,2006,13.0082322,sf6
Croatia,2005,13.0268712,sf6
Croatia,2004,12.5668812,sf6
Croatia,2003,12.2776062,sf6
Croatia,2002,12.0117012,sf6
Croatia,2001,11.6927862,sf6
Croatia,2000,11.6218212,sf6
Croatia,1999,11.9926062,sf6
Croatia,1998,11.9892432,sf6
Croatia,1997,11.4272232,sf6
Croatia,1996,11.5695522,sf6
Croatia,1995,11.1206772,sf6
Croatia,1994,10.6438722,sf6
Croatia,1993,10.5307272,sf6
Croatia,1992,10.4170122,sf6
Croatia,1991,10.3326522,sf6
Croatia,1990,10.4500722,sf6
Cyprus,2014,0.148329618,sf6
Cyprus,2013,0.1502559672,sf6
Cyprus,2012,0.1575139824,sf6
Cyprus,2011,0.152255094,sf6
Cyprus,2010,0.1507113288,sf6
Cyprus,2009,0.1611230628,sf6
Cyprus,2008,0.1525327524,sf6
Cyprus,2007,0.1384796304,sf6
Cyprus,2006,0.1226116512,sf6
Cyprus,2005,0.116017458,sf6
Cyprus,2004,0.1001253108,sf6
Cyprus,2003,0.0889859832,sf6
Cyprus,2002,0.0820897128,sf6
Cyprus,2001,0.076551114,sf6
Cyprus,2000,0.0755001024,sf6
Cyprus,1999,0.0651495636,sf6
Cyprus,1998,0.0673398684,sf6
Cyprus,1997,0.0695318832,sf6
Cyprus,1996,0.0659599212,sf6
Cyprus,1995,0.0581498268,sf6
Cyprus,1994,0.0503102976,sf6
Cyprus,1993,0.0385006272,sf6
Cyprus,1992,0.0342467856,sf6
Cyprus,1991,0.03008802,sf6
Cyprus,1990,0.0257666904,sf6
Czech Republic,2014,96.014766107424,sf6
Czech Republic,2013,93.382986133836,sf6
Czech Republic,2012,90.68095930872,sf6
Czech Republic,2011,86.430236334216,sf6
Czech Republic,2010,81.2876027523,sf6
Czech Republic,2009,97.1541505626,sf6
Czech Republic,2008,94.399693108512,sf6
Czech Republic,2007,94.528443294,sf6
Czech Republic,2006,109.412234298168,sf6
Czech Republic,2005,112.32147139974,sf6
Czech Republic,2004,121.159343941416,sf6
Czech Republic,2003,145.346000961624,sf6
Czech Republic,2002,121.950288712152,sf6
Czech Republic,2001,99.538965949452,sf6
Czech Republic,2000,109.126872696324,sf6
Czech Republic,1999,96.692808742392,sf6
Czech Republic,1998,95.754831318888,sf6
Czech Republic,1997,97.018310854596,sf6
Czech Republic,1996,99.239822270412,sf6
Czech Republic,1995,89.647540166376,sf6
Czech Republic,1994,88.639761780456,sf6
Czech Republic,1993,87.549619481868,sf6
Czech Republic,1992,86.3541802716,sf6
Czech Republic,1991,85.0495119,sf6
Czech Republic,1990,85.215,sf6
Denmark,2014,132.959115148452,sf6
Denmark,2013,130.78658813112,sf6
Denmark,2012,112.183948144752,sf6
Denmark,2011,69.541786092264,sf6
Denmark,2010,35.926658706,sf6
Denmark,2009,34.368468244908,sf6
Denmark,2008,29.46004887048,sf6
Denmark,2007,28.237206447372,sf6
Denmark,2006,33.623997744276,sf6
Denmark,2005,20.046080855508,sf6
Denmark,2004,30.938321018268,sf6
Denmark,2003,29.594653390308,sf6
Denmark,2002,23.529011076912,sf6
Denmark,2001,28.199001631932,sf6
Denmark,2000,56.148963719808,sf6
Denmark,1999,62.005405361892,sf6
Denmark,1998,56.867719693248,sf6
Denmark,1997,69.870749128416,sf6
Denmark,1996,58.31300620962,sf6
Denmark,1995,102.578199566364,sf6
Denmark,1994,116.5778763,sf6
Denmark,1993,96.638085,sf6
Denmark,1992,85.1637,sf6
Denmark,1991,60.5796,sf6
Denmark,1990,42.408,sf6
Estonia,2014,2.1003906288,sf6
Estonia,2013,2.0270599008,sf6
Estonia,2012,1.876019112,sf6
Estonia,2011,1.769774646,sf6
Estonia,2010,1.728838614,sf6
Estonia,2009,1.37848344,sf6
Estonia,2008,1.28760378,sf6
Estonia,2007,0.922383804,sf6
Estonia,2006,1.10072928,sf6
Estonia,2005,1.0327462464,sf6
Estonia,2004,1.0378295064,sf6
Estonia,2003,1.2729820944,sf6
Estonia,2002,1.375176072,sf6
Estonia,2001,1.6698170064,sf6
Estonia,2000,2.610156312,sf6
Estonia,1999,2.881315572,sf6
Estonia,1998,2.848164372,sf6
Estonia,1997,2.850898092,sf6
Estonia,1996,3.333134052,sf6
Estonia,1995,3.0743691,sf6
Estonia,1994,2.967680775,sf6
Estonia,1993,1.38651645,sf6
Estonia,1992,0.090352125,sf6
Estonia,1991,0.0481878,sf6
Finland,2014,34.25063652,sf6
Finland,2013,30.70041204,sf6
Finland,2012,22.15592964,sf6
Finland,2011,23.67410498868,sf6
Finland,2010,21.791502978144,sf6
Finland,2009,26.710521984108,sf6
Finland,2008,26.658888399588,sf6
Finland,2007,19.173863533092,sf6
Finland,2006,27.564248995128,sf6
Finland,2005,22.189085937624,sf6
Finland,2004,23.838093445812,sf6
Finland,2003,25.56814686,sf6
Finland,2002,25.33507386,sf6
Finland,2001,25.526260531296,sf6
Finland,2000,26.059706382048,sf6
Finland,1999,30.756944424084,sf6
Finland,1998,38.62456971456,sf6
Finland,1997,50.108159919528,sf6
Finland,1996,54.159349308492,sf6
Finland,1995,36.980164585872,sf6
Finland,1994,23.861008164012,sf6
Finland,1993,19.746911690172,sf6
Finland,1992,25.670926187016,sf6
Finland,1991,40.161744209988,sf6
Finland,1990,52.483297558872,sf6
France,2014,470.947055166456,sf6
France,2013,574.96982756724,sf6
France,2012,644.383439708676,sf6
France,2011,636.210690386028,sf6
France,2010,860.243927080128,sf6
France,2009,930.018746301348,sf6
France,2008,1114.04495628562,sf6
France,2007,1153.07477535455,sf6
France,2006,1256.28851852255,sf6
France,2005,1360.01098763857,sf6
France,2004,1616.30547387455,sf6
France,2003,1585.08877360008,sf6
France,2002,1602.89685186658,sf6
France,2001,1933.42780025375,sf6
France,2000,2379.76531515877,sf6
France,1999,2485.68185367263,sf6
France,1998,2811.97079448744,sf6
France,1997,2697.74004238198,sf6
France,1996,2691.66653746236,sf6
France,1995,2633.00800401431,sf6
France,1994,2562.893673541,sf6
France,1993,2401.59077113631,sf6
France,1992,2349.2262525231,sf6
France,1991,2297.47676454966,sf6
France,1990,2221.76578319338,sf6
Germany,2014,3396.171635868,sf6
Germany,2013,3261.20165826,sf6
Germany,2012,3154.89496194,sf6
Germany,2011,3163.074968556,sf6
Germany,2010,3047.037083808,sf6
Germany,2009,2923.979076096,sf6
Germany,2008,2971.2128199,sf6
Germany,2007,3180.593286084,sf6
Germany,2006,3241.500860892,sf6
Germany,2005,3319.866592008,sf6
Germany,2004,3243.551245512,sf6
Germany,2003,3034.157687796,sf6
Germany,2002,3087.040280256,sf6
Germany,2001,3751.778684304,sf6
Germany,2000,4072.497783324,sf6
Germany,1999,4289.75218938,sf6
Germany,1998,5888.914866984,sf6
Germany,1997,6108.844118424,sf6
Germany,1996,6162.492516372,sf6
Germany,1995,6467.149524288,sf6
Germany,1994,6249.227868708,sf6
Germany,1993,5973.591374304,sf6
Germany,1992,5237.80713126,sf6
Germany,1991,4745.87876928,sf6
Germany,1990,4343.638131636,sf6
Greece,2014,4.921542857208,sf6
Greece,2013,5.151171428604,sf6
Greece,2012,5.048571428604,sf6
Greece,2011,5.13,sf6
Greece,2010,5.8596,sf6
Greece,2009,5.016,sf6
Greece,2008,7.182,sf6
Greece,2007,9.462,sf6
Greece,2006,7.98,sf6
Greece,2005,6.156,sf6
Greece,2004,4.2636,sf6
Greece,2003,4.0584,sf6
Greece,2002,4.0584,sf6
Greece,2001,3.876,sf6
Greece,2000,3.8076,sf6
Greece,1999,3.6936,sf6
Greece,1998,3.6024,sf6
Greece,1997,3.5568,sf6
Greece,1996,3.5112,sf6
Greece,1995,3.42,sf6
Greece,1994,3.289356,sf6
Greece,1993,3.199182,sf6
Greece,1992,3.111288,sf6
Greece,1991,3.018948,sf6
Greece,1990,2.928888,sf6
Hungary,2014,104.096831621616,sf6
Hungary,2013,122.923588390416,sf6
Hungary,2012,120.20176816482,sf6
Hungary,2011,106.917986583972,sf6
Hungary,2010,98.720902832496,sf6
Hungary,2009,90.535811012796,sf6
Hungary,2008,108.213700294104,sf6
Hungary,2007,121.163348029308,sf6
Hungary,2006,106.935518443104,sf6
Hungary,2005,94.261579979904,sf6
Hungary,2004,95.704845321648,sf6
Hungary,2003,78.40140431178,sf6
Hungary,2002,66.708757788456,sf6
Hungary,2001,82.961445324648,sf6
Hungary,2000,84.044188508412,sf6
Hungary,1999,75.4652064642,sf6
Hungary,1998,93.641844344448,sf6
Hungary,1997,79.634530733028,sf6
Hungary,1996,64.127844529596,sf6
Hungary,1995,52.0407254709,sf6
Hungary,1994,39.09183316536,sf6
Hungary,1993,31.231303632744,sf6
Hungary,1992,19.222505872524,sf6
Hungary,1991,12.25542775536,sf6
Hungary,1990,10.888824,sf6
Iceland,2014,2.215704,sf6
Iceland,2013,3.201887600076,sf6
Iceland,2012,5.3221356,sf6
Iceland,2011,3.0451338,sf6
Iceland,2010,4.6639338,sf6
Iceland,2009,3.0246138,sf6
Iceland,2008,3.0063738,sf6
Iceland,2007,2.859405,sf6
Iceland,2006,2.517405,sf6
Iceland,2005,2.517405,sf6
Iceland,2004,1.314705,sf6
Iceland,2003,1.31157,sf6
Iceland,2002,1.31157,sf6
Iceland,2001,1.31157,sf6
Iceland,2000,1.31157,sf6
Iceland,1999,1.24374,sf6
Iceland,1998,1.24374,sf6
Iceland,1997,1.24374,sf6
Iceland,1996,1.24374,sf6
Iceland,1995,1.24374,sf6
Iceland,1994,1.24374,sf6
Iceland,1993,1.24374,sf6
Iceland,1992,1.24374,sf6
Iceland,1991,1.24374,sf6
Iceland,1990,1.096395,sf6
Ireland,2014,46.28960962422,sf6
Ireland,2013,43.53476473566,sf6
Ireland,2012,37.388702689308,sf6
Ireland,2011,45.453553326384,sf6
Ireland,2010,33.075765865524,sf6
Ireland,2009,39.175254860088,sf6
Ireland,2008,54.687742983168,sf6
Ireland,2007,62.938827020724,sf6
Ireland,2006,60.206194326732,sf6
Ireland,2005,96.78142037262,sf6
Ireland,2004,65.342058738444,sf6
Ireland,2003,109.954627098972,sf6
Ireland,2002,64.48226801544,sf6
Ireland,2001,64.626887557932,sf6
Ireland,2000,51.75714757644,sf6
Ireland,1999,64.18701808848,sf6
Ireland,1998,88.735625857212,sf6
Ireland,1997,126.117418947468,sf6
Ireland,1996,97.463146411428,sf6
Ireland,1995,79.114297385376,sf6
Ireland,1994,61.950870086124,sf6
Ireland,1993,52.904062713384,sf6
Ireland,1992,43.857073447944,sf6
Ireland,1991,38.868300452352,sf6
Ireland,1990,33.879341871144,sf6
Italy,2014,353.548053282912,sf6
Italy,2013,416.510868602928,sf6
Italy,2012,442.196880434796,sf6
Italy,2011,438.06229857318,sf6
Italy,2010,390.546355640196,sf6
Italy,2009,468.872283090756,sf6
Italy,2008,492.806480412096,sf6
Italy,2007,449.622907790328,sf6
Italy,2006,567.31064308518,sf6
Italy,2005,547.09878181908,sf6
Italy,2004,581.813817589356,sf6
Italy,2003,548.026164395628,sf6
Italy,2002,738.934286965308,sf6
Italy,2001,851.016251274588,sf6
Italy,2000,560.732418133308,sf6
Italy,1999,475.899044533308,sf6
Italy,1998,666.981087541308,sf6
Italy,1997,785.110054453308,sf6
Italy,1996,741.151136437308,sf6
Italy,1995,663.782776501308,sf6
Italy,1994,486.54110213466,sf6
Italy,1993,443.359454145252,sf6
Italy,1992,431.785734929928,sf6
Italy,1991,429.995502117984,sf6
Italy,1990,407.610555937476,sf6
Japan,2014,2064.41324463394,sf6
Japan,2013,2101.81305082406,sf6
Japan,2012,2234.54328229354,sf6
Japan,2011,2247.64272531419,sf6
Japan,2010,2423.8716471637,sf6
Japan,2009,2446.63342616026,sf6
Japan,2008,4177.16872247118,sf6
Japan,2007,4733.45160982727,sf6
Japan,2006,5228.90231767596,sf6
Japan,2005,5053.00641540646,sf6
Japan,2004,5258.70232892366,sf6
Japan,2003,5406.31082169256,sf6
Japan,2002,5735.48079910655,sf6
Japan,2001,6066.01678000183,sf6
Japan,2000,7031.358930755,sf6
Japan,1999,9176.61669000422,sf6
Japan,1998,13224.1012477999,sf6
Japan,1997,14510.5404783559,sf6
Japan,1996,17022.1877644734,sf6
Japan,1995,16447.5246945505,sf6
Japan,1994,15019.955788766,sf6
Japan,1993,15701.9705704626,sf6
Japan,1992,15635.8246762342,sf6
Japan,1991,14206.0423489773,sf6
Japan,1990,12850.069876124,sf6
Latvia,2014,8.5779036432,sf6
Latvia,2013,8.5031581296,sf6
Latvia,2012,7.776872976,sf6
Latvia,2011,7.469475624,sf6
Latvia,2010,7.351170072,sf6
Latvia,2009,7.328163504,sf6
Latvia,2008,5.233190064,sf6
Latvia,2007,4.550224272,sf6
Latvia,2006,4.070568816,sf6
Latvia,2005,3.777910752,sf6
Latvia,2004,3.25197768,sf6
Latvia,2003,2.755679136,sf6
Latvia,2002,2.618787024,sf6
Latvia,2001,1.386676848,sf6
Latvia,2000,0.88317624,sf6
Latvia,1999,0.707732064,sf6
Latvia,1998,0.515531712,sf6
Latvia,1997,0.36956976,sf6
Latvia,1996,0.176796672,sf6
Latvia,1995,0.173347488,sf6
Lithuania,2014,5.9760396,sf6
Lithuania,2013,6.3225996,sf6
Lithuania,2012,3.9924396,sf6
Lithuania,2011,7.7437236,sf6
Lithuania,2010,5.9940516,sf6
Lithuania,2009,3.0512556,sf6
Lithuania,2008,3.4748796,sf6
Lithuania,2007,1.2475476,sf6
Lithuania,2006,1.5359676,sf6
Lithuania,2005,1.6985316,sf6
Lithuania,2004,1.1531556,sf6
Lithuania,2003,2.3512956,sf6
Lithuania,2002,0.7450356,sf6
Lithuania,2001,0.6561156,sf6
Lithuania,2000,0.7233756,sf6
Lithuania,1999,0.5398356,sf6
Lithuania,1998,0.50616,sf6
Lithuania,1997,0.07752,sf6
Lithuania,1996,0.0456,sf6
Lithuania,1995,0.0456,sf6
Luxembourg,2014,8.440939563228,sf6
Luxembourg,2013,8.050979881332,sf6
Luxembourg,2012,7.682973464892,sf6
Luxembourg,2011,7.308528431964,sf6
Luxembourg,2010,6.87059344128,sf6
Luxembourg,2009,6.494876269584,sf6
Luxembourg,2008,6.0964721184,sf6
Luxembourg,2007,5.692038666816,sf6
Luxembourg,2006,5.269914001428,sf6
Luxembourg,2005,4.8532748667,sf6
Luxembourg,2004,4.28241706116,sf6
Luxembourg,2003,3.732038698524,sf6
Luxembourg,2002,3.14916178452,sf6
Luxembourg,2001,2.544279074772,sf6
Luxembourg,2000,1.925711301144,sf6
Luxembourg,1999,1.826257266348,sf6
Luxembourg,1998,1.741013134104,sf6
Luxembourg,1997,1.697121997752,sf6
Luxembourg,1996,1.557622521984,sf6
Luxembourg,1995,1.38946428936,sf6
Luxembourg,1994,1.296312268728,sf6
Luxembourg,1993,1.185363822324,sf6
Luxembourg,1992,1.078470228696,sf6
Luxembourg,1991,0.975507631176,sf6
Luxembourg,1990,0.876210280716,sf6
Netherlands,2014,134.587935310692,sf6
Netherlands,2013,119.866895360232,sf6
Netherlands,2012,172.50624501042,sf6
Netherlands,2011,125.166317303376,sf6
Netherlands,2010,153.781007999964,sf6
Netherlands,2009,145.58822399994,sf6
Netherlands,2008,156.447862800204,sf6
Netherlands,2007,156.500280969888,sf6
Netherlands,2006,169.777778919072,sf6
Netherlands,2005,203.722053407484,sf6
Netherlands,2004,219.443249918184,sf6
Netherlands,2003,197.478626209896,sf6
Netherlands,2002,224.978160050508,sf6
Netherlands,2001,274.909606873488,sf6
Netherlands,2000,258.789069149388,sf6
Netherlands,1999,266.221542937248,sf6
Netherlands,1998,276.442758134496,sf6
Netherlands,1997,299.037346964088,sf6
Netherlands,1996,271.033242590136,sf6
Netherlands,1995,260.959454414064,sf6
Netherlands,1994,179.448436710072,sf6
Netherlands,1993,140.239707064632,sf6
Netherlands,1992,134.04093652206,sf6
Netherlands,1991,125.724447807372,sf6
Netherlands,1990,206.699404616436,sf6
New Zealand,2014,17.8296,sf6
New Zealand,2013,18.6732,sf6
New Zealand,2012,19.38,sf6
New Zealand,2011,16.3932,sf6
New Zealand,2010,19.152,sf6
New Zealand,2009,18.4908,sf6
New Zealand,2008,14.0448,sf6
New Zealand,2007,13.9992,sf6
New Zealand,2006,14.6832,sf6
New Zealand,2005,18.0576,sf6
New Zealand,2004,21.2268,sf6
New Zealand,2003,16.7124,sf6
New Zealand,2002,14.1816,sf6
New Zealand,2001,9.6444,sf6
New Zealand,2000,9.9864,sf6
New Zealand,1999,15.3672,sf6
New Zealand,1998,16.188,sf6
New Zealand,1997,17.4648,sf6
New Zealand,1996,16.7352,sf6
New Zealand,1995,17.0088,sf6
New Zealand,1994,16.5984,sf6
New Zealand,1993,16.0968,sf6
New Zealand,1992,15.7776,sf6
New Zealand,1991,15.0024,sf6
New Zealand,1990,14.5008,sf6
Norway,2014,54.740166078792,sf6
Norway,2013,60.624013831596,sf6
Norway,2012,57.550325902116,sf6
Norway,2011,57.921129464052,sf6
Norway,2010,71.91294342252,sf6
Norway,2009,58.626776576352,sf6
Norway,2008,62.385545215116,sf6
Norway,2007,72.728298955116,sf6
Norway,2006,202.326220407804,sf6
Norway,2005,297.670751865432,sf6
Norway,2004,263.343654118608,sf6
Norway,2003,217.368112383108,sf6
Norway,2002,227.335984865076,sf6
Norway,2001,754.78899956898,sf6
Norway,2000,891.414097111176,sf6
Norway,1999,833.73959328906,sf6
Norway,1998,693.290687227092,sf6
Norway,1997,553.17370836042,sf6
Norway,1996,547.676098365528,sf6
Norway,1995,579.817229059092,sf6
Norway,1994,837.570975938052,sf6
Norway,1993,703.761416237808,sf6
Norway,1992,672.583343656764,sf6
Norway,1991,1983.45795638806,sf6
Norway,1990,2098.53683226432,sf6
Poland,2014,52.78620119412,sf6
Poland,2013,47.536880921736,sf6
Poland,2012,41.921870357916,sf6
Poland,2011,39.020696150076,sf6
Poland,2010,35.36857161138,sf6
Poland,2009,37.602950653392,sf6
Poland,2008,32.87050543116,sf6
Poland,2007,31.1587515309,sf6
Poland,2006,33.202083766164,sf6
Poland,2005,26.801178314232,sf6
Poland,2004,22.3567397565,sf6
Poland,2003,20.7159953436,sf6
Poland,2002,23.285287122348,sf6
Poland,2001,22.85771661084,sf6
Poland,2000,23.06669090916,sf6
Poland,1999,23.502488727252,sf6
Poland,1998,23.938286545344,sf6
Poland,1997,22.910324363664,sf6
Poland,1996,23.797562181756,sf6
Poland,1995,29.121818181756,sf6
Poland,1994,13.265454545496,sf6
Portugal,2014,30.645541862556,sf6
Portugal,2013,34.9985889126,sf6
Portugal,2012,33.383959943232,sf6
Portugal,2011,30.242245954272,sf6
Portugal,2010,34.694214375024,sf6
Portugal,2009,33.144093151764,sf6
Portugal,2008,30.355752524424,sf6
Portugal,2007,31.380053450868,sf6
Portugal,2006,28.439354686752,sf6
Portugal,2005,26.633080632252,sf6
Portugal,2004,26.53563721614,sf6
Portugal,2003,21.637054219308,sf6
Portugal,2002,18.15670527642,sf6
Portugal,2001,17.866425658032,sf6
Portugal,2000,16.612891500108,sf6
Portugal,1999,16.527960154452,sf6
Portugal,1998,15.830050317456,sf6
Portugal,1997,15.459282871632,sf6
Portugal,1996,14.39895921606,sf6
Portugal,1995,13.930937339904,sf6
Romania,2014,51.7811698092,sf6
Romania,2013,57.2032601532,sf6
Romania,2012,50.756735758344,sf6
Romania,2011,47.832499089216,sf6
Romania,2010,60.70522857342,sf6
Romania,2009,47.033409404256,sf6
Romania,2008,33.83052845214,sf6
Romania,2007,29.881754032284,sf6
Romania,2006,24.130526772036,sf6
Romania,2005,15.66777690756,sf6
Romania,2004,14.097292303656,sf6
Romania,2003,10.543166510412,sf6
Romania,2002,12.097042356048,sf6
Romania,2001,14.332878060648,sf6
Romania,2000,8.68393337196,sf6
Romania,1999,1.70496477618,sf6
Romania,1998,1.51447518,sf6
Romania,1997,1.40871282,sf6
Romania,1996,1.54056294,sf6
Romania,1995,0.97619568,sf6
Romania,1994,0.73688688,sf6
Romania,1993,0.52106208,sf6
Romania,1992,0.48563088,sf6
Romania,1991,0.52051488,sf6
Romania,1990,0.47496048,sf6
Russia,2014,799.428306,sf6
Russia,2013,4909.1304036,sf6
Russia,2012,5241.10660704,sf6
Russia,2011,485.9711928,sf6
Russia,2010,636.79426896,sf6
Russia,2009,754.2408834,sf6
Russia,2008,792.64078704,sf6
Russia,2007,1327.42056,sf6
Russia,2006,1298.46193116,sf6
Russia,2005,1278.36143064,sf6
Russia,2004,1179.13174032,sf6
Russia,2003,1050.47147256,sf6
Russia,2002,896.77413264,sf6
Russia,2001,827.09925696,sf6
Russia,2000,664.458331280076,sf6
Russia,1999,650.027182239924,sf6
Russia,1998,806.42788548,sf6
Russia,1997,1004.40597788008,sf6
Russia,1996,1006.07557779992,sf6
Russia,1995,397.11086496,sf6
Russia,1994,97.163852240076,sf6
Russia,1993,161.881074639924,sf6
Russia,1992,337.60134648,sf6
Russia,1991,1042.18756832008,sf6
Russia,1990,1147.14975471992,sf6
Slovakia,2014,14.168385804,sf6
Slovakia,2013,22.303416,sf6
Slovakia,2012,21.243672,sf6
Slovakia,2011,20.801808,sf6
Slovakia,2010,19.624188,sf6
Slovakia,2009,19.5113508,sf6
Slovakia,2008,18.8511768,sf6
Slovakia,2007,17.3948496,sf6
Slovakia,2006,16.7104848,sf6
Slovakia,2005,16.3841712,sf6
Slovakia,2004,15.433092,sf6
Slovakia,2003,15.0554556,sf6
Slovakia,2002,14.7798492,sf6
Slovakia,2001,13.3308864,sf6
Slovakia,2000,13.043994,sf6
Slovakia,1999,12.6428736,sf6
Slovakia,1998,12.6479124,sf6
Slovakia,1997,11.4728688,sf6
Slovakia,1996,11.1639288,sf6
Slovakia,1995,10.1547096,sf6
Slovakia,1994,17.623716,sf6
Slovakia,1993,0.089832,sf6
Slovakia,1992,0.042636,sf6
Slovakia,1991,0.035112,sf6
Slovakia,1990,0.058368,sf6
Slovenia,2014,15.52097802,sf6
Slovenia,2013,15.95110572,sf6
Slovenia,2012,16.93512522,sf6
Slovenia,2011,18.13933002,sf6
Slovenia,2010,17.97173064,sf6
Slovenia,2009,17.19839682,sf6
Slovenia,2008,17.541652484172,sf6
Slovenia,2007,17.790619918896,sf6
Slovenia,2006,17.933872904172,sf6
Slovenia,2005,17.9964219,sf6
Slovenia,2004,17.46936,sf6
Slovenia,2003,17.09088,sf6
Slovenia,2002,16.53684,sf6
Slovenia,2001,15.3672,sf6
Slovenia,2000,15.0138,sf6
Slovenia,1999,15.36492,sf6
Slovenia,1998,12.77028,sf6
Slovenia,1997,13.25364,sf6
Slovenia,1996,12.87744,sf6
Slovenia,1995,12.13188,sf6
Slovenia,1994,10.83684,sf6
Slovenia,1993,10.54044,sf6
Slovenia,1992,9.6672,sf6
Slovenia,1991,9.6444,sf6
Slovenia,1990,9.82908,sf6
Spain,2014,207.4442838,sf6
Spain,2013,213.8560656,sf6
Spain,2012,220.0057614,sf6
Spain,2011,239.1547403088,sf6
Spain,2010,234.9021756,sf6
Spain,2009,231.2641620684,sf6
Spain,2008,244.9958039772,sf6
Spain,2007,238.4280378468,sf6
Spain,2006,232.0100412228,sf6
Spain,2005,212.6035020456,sf6
Spain,2004,199.7837003544,sf6
Spain,2003,176.3318940684,sf6
Spain,2002,180.4119540228,sf6
Spain,2001,163.1753363316,sf6
Spain,2000,187.6796136,sf6
Spain,1999,167.9807784,sf6
Spain,1998,158.1212831316,sf6
Spain,1997,152.5264824,sf6
Spain,1996,111.4317149532,sf6
Spain,1995,100.9315415772,sf6
Spain,1994,84.6489672228,sf6
Spain,1993,77.0164847772,sf6
Spain,1992,72.9423984456,sf6
Spain,1991,69.7065311772,sf6
Spain,1990,63.6050687772,sf6
Sweden,2014,46.618126218816,sf6
Sweden,2013,41.213609624616,sf6
Sweden,2012,52.335122610144,sf6
Sweden,2011,54.765896902056,sf6
Sweden,2010,62.905243828896,sf6
Sweden,2009,70.011668895528,sf6
Sweden,2008,72.853350455064,sf6
Sweden,2007,137.378307210324,sf6
Sweden,2006,112.636650931188,sf6
Sweden,2005,151.590742835484,sf6
Sweden,2004,94.688775934608,sf6
Sweden,2003,85.129112753172,sf6
Sweden,2002,119.59982426358,sf6
